original_image,retrieved_image1,score1,retrieved_image2,score2,retrieved_image3,score3
figure02-32B.jpg,figure02-32A.jpg,2.8410677909851074,figure03-21B.jpg,3.898080587387085,figure06-17A.jpg,4.113880157470703
figure05-21.jpg,figure08-35A.jpg,8.578399658203125,figure05-01.jpg,8.670661926269531,figure07-29A.jpg,8.970117568969727
figure18-5-15.png,figure11-4-1A.png,22.963504791259766,figure15-2-42.png,23.660070419311523,figure05-05-02a.jpg,27.018482208251953
figure08-37B.jpg,figure04-53.jpg,9.376249313354492,figure04-34C.jpg,11.424534797668457,figure05-07.jpg,11.682872772216797
figure10-1-19A.png,figure5-3-42A.png,3.8592097759246826,figure12-2-5D.png,3.908379554748535,figure15-3-1A.png,3.983271598815918
figure02-38A.jpg,figure04-28A.jpg,8.176092147827148,figure10-07.jpg,8.218130111694336,figure08-20C.jpg,8.27702522277832
figure6-3-11A.png,figure6-3-11C.png,6.688998222351074,figure6-3-11B.png,7.790862083435059,figure6-3-10A.png,8.108835220336914
figure02-06-21a.jpg,figure6-2-27A.png,5.648921012878418,figure15-4-7B.png,5.960680961608887,figure15-1-26A.png,6.050756454467773
figure12-01-26D.png,figure12-01-26C.png,5.505373477935791,figure19-2-1B.jpg,5.520277976989746,figure11-05-13A.jpg,5.556152820587158
figure02-02B.jpg,figure02-02A.jpg,6.987398147583008,figure20-5-1.png,9.908720016479492,figure02-10A.jpg,10.303936958312988
figure16-2-4A.png,figure16-2-4B.png,8.611310958862305,figure16-2-6A.jpg,12.41118049621582,figure20-3-9A.jpg,14.599867820739746
figure11-1-5.png,figure18-14-2.png,10.014851570129395,figure20-2-5B.png,13.347290992736816,figure14-04-04.jpg,14.966228485107422
figure03-13A.jpg,figure03-13B.jpg,3.79880428314209,figure06-02A.jpg,4.439411163330078,figure06-18A.jpg,4.574106693267822
figure12-1-12E.png,figure9-8-1A.png,3.1738083362579346,figure9-2-1A.png,3.2719578742980957,figure15-1-23A.png,3.41721248626709
figure6-2-22.png,figure12-08-11.png,5.345245838165283,figure11-06-19.jpg,6.168261528015137,figure17-1-8A.png,6.321359634399414
figure6-2-18A.png,figure5-4-36A.png,3.781679630279541,figure5-3-51A.png,4.290505409240723,figure8-2-1A.png,4.4572672843933105
figure15-2-9.jpg,figure12-04-13.jpg,12.531871795654297,figure18-14-5.png,17.436885833740234,figure15-4-2.png,17.444965362548828
figure15-2-8.jpg,figure05-01-01.jpg,7.306421279907227,figure14-05-01.jpg,7.334825038909912,figure17-1-6.png,7.68348503112793
figure15-2-38.png,figure19-1-5.png,16.895660400390625,figure15-2-35.png,23.78451919555664,figure15-2-34.png,24.499004364013672
figure07-03A.jpg,figure04-24L.jpg,7.404055595397949,figure06-12A.jpg,7.507943630218506,figure09-04A.jpg,7.999819755554199
